,semiangle_cutoff,defocus,energy,max_iter,step_size,identical_slices_iter,slice_thicknesses,num_slices,NMSE
1151,26.4,63.0,173000.0,4.0,0.35,357.0,26.6,51.0,0.8787798881530762
1152,14.0,105.0,205000.0,7.0,0.91,393.0,30.6,44.0,0.7135813236236572
1153,22.2,112.0,45000.0,9.0,0.94,277.0,14.3,12.0,0.6217925548553467
1154,18.2,147.0,158000.0,17.0,0.08,313.0,34.9,44.0,0.4605332016944885
1155,27.0,158.0,5000.0,9.0,0.42,489.0,41.3,42.0,0.5185766816139221
1156,23.5,128.0,153000.0,15.0,0.15,427.0,2.4,24.0,0.41974067687988287
1157,2.2,82.0,203000.0,10.0,0.28,127.0,46.8,26.0,0.8992558121681213
1158,4.2,193.0,91000.0,20.0,0.14,497.0,27.2,45.0,0.6213421821594238
1159,19.0,37.0,187000.0,4.0,0.79,311.0,10.5,100.0,0.8308141231536865
1160,3.1,28.0,155000.0,17.0,0.91,459.0,47.5,7.0,0.5177369713783264
1161,15.1,139.0,16000.0,7.0,0.29,396.0,30.7,3.0,0.4561440348625183
1162,14.3,183.0,243000.0,8.0,0.16,254.0,8.0,28.0,0.5359287261962891
1163,11.6,158.0,88000.0,15.0,0.22,13.0,1.6,44.0,0.5459598898887634
1164,1.2,55.0,249000.0,20.0,0.5,221.0,46.1,10.0,0.5976317524909973
1165,26.6,5.0,205000.0,12.0,0.08,254.0,13.3,77.0,0.6106249094009399
1166,25.7,60.0,148000.0,16.0,0.48,232.0,21.5,8.0,0.3754691779613495
1167,23.3,10.0,64000.0,16.0,0.39,225.0,45.9,6.0,0.4207894206047058
1168,22.7,123.0,56000.0,8.0,0.01,405.0,47.7,11.0,0.5295286774635315
1169,11.1,142.0,19000.0,9.0,0.66,420.0,41.2,48.0,0.5224576592445374
1170,10.6,147.0,103000.0,14.0,0.37,66.0,16.4,9.0,0.4662433862686157
1171,10.1,121.0,95000.0,12.0,0.03,249.0,46.7,72.0,0.8125778436660767
1172,24.4,168.0,43000.0,13.0,0.16,98.0,40.3,77.0,0.4880138337612152
1173,6.9,118.0,154000.0,7.0,0.52,83.0,30.3,3.0,0.47643601894378657
1174,18.5,164.0,6000.0,11.0,0.83,323.0,14.8,80.0,0.5631381869316101
1175,20.0,131.0,215000.0,2.0,0.04,428.0,16.3,4.0,0.513113260269165
1176,18.8,126.0,153000.0,15.0,0.73,416.0,24.0,29.0,0.4574071764945984
1177,10.2,109.0,213000.0,12.0,0.4,461.0,44.5,73.0,0.8423593640327454
1178,11.4,99.0,237000.0,19.0,0.57,297.0,44.4,91.0,0.8227052688598633
1179,29.7,156.0,226000.0,8.0,0.1,439.0,32.9,56.0,0.6705503463745117
1180,18.2,18.0,270000.0,15.0,0.35,227.0,28.1,28.0,0.46045705676078796
1181,11.6,185.0,261000.0,3.0,0.14,133.0,28.6,35.0,0.7970731258392334
1182,15.6,26.0,17000.0,1.0,0.44,52.0,15.7,54.0,0.8001652956008911
1183,7.8,195.0,20000.0,7.0,0.27,450.0,18.2,17.0,0.5221645832061768
1184,28.3,155.0,22000.0,12.0,0.36,75.0,48.0,57.0,0.765056073665619
1185,1.3,50.0,80000.0,18.0,0.21,28.0,48.3,57.0,0.6840410828590393
1186,20.2,17.0,80000.0,2.0,0.08,233.0,27.9,65.0,0.5843158960342407
1187,10.5,49.0,106000.0,16.0,0.3,100.0,34.0,55.0,0.6058947443962097
1188,14.7,114.0,286000.0,3.0,0.34,429.0,37.1,34.0,0.696136474609375
1189,13.2,49.0,5000.0,1.0,0.83,337.0,44.6,6.0,0.9871000051498413
1190,29.7,167.0,16000.0,18.0,0.06,218.0,43.8,13.0,0.5306915044784546
1191,15.8,177.0,283000.0,8.0,0.72,123.0,24.8,4.0,0.42670667171478266
1192,1.4,49.0,268000.0,15.0,0.74,360.0,2.9,53.0,0.6974501609802246
1193,28.6,105.0,116000.0,6.0,0.19,402.0,6.0,34.0,0.544542133808136
1194,12.6,104.0,300000.0,2.0,0.31,232.0,23.6,46.0,0.9846483469009398
1195,24.2,138.0,51000.0,13.0,0.76,448.0,31.0,51.0,0.7475854158401489
1196,26.5,18.0,155000.0,14.0,0.23,460.0,38.6,17.0,0.47328376770019537
1197,14.1,175.0,81000.0,14.0,0.02,434.0,32.7,16.0,0.6312556266784668
1198,16.3,39.0,20000.0,12.0,0.59,186.0,33.1,64.0,0.5289925932884216
1199,23.6,88.0,206000.0,11.0,0.25,216.0,41.7,9.0,0.41317078471183777
1200,27.9,35.0,50000.0,17.0,0.8,346.0,30.9,12.0,0.48431456089019775
1201,1.6,51.0,127000.0,16.0,0.86,315.0,10.4,8.0,0.5825559496879578
1202,6.7,169.0,286000.0,8.0,0.76,78.0,32.5,53.0,0.889391839504242
1203,27.6,43.0,275000.0,11.0,0.19,409.0,30.0,16.0,0.4537801444530487
1204,6.2,154.0,112000.0,7.0,0.53,324.0,33.2,5.0,0.5197924375534058
1205,17.2,115.0,151000.0,1.0,0.07,466.0,15.2,37.0,0.6880179643630981
1206,16.4,87.0,110000.0,2.0,0.18,482.0,30.1,27.0,0.7124606370925903
1207,29.1,174.0,256000.0,15.0,0.96,327.0,34.3,2.0,0.4354945123195648
1208,19.9,136.0,88000.0,7.0,0.43,122.0,17.1,36.0,0.4781992435455322
1209,16.0,173.0,218000.0,7.0,0.26,454.0,23.2,20.0,0.4973897635936737
1210,17.4,129.0,216000.0,6.0,0.89,299.0,35.4,46.0,0.6263651251792908
1211,28.0,23.0,261000.0,5.0,0.42,21.0,5.7,27.0,0.4977817237377167
1212,14.9,170.0,287000.0,2.0,0.4,490.0,9.2,20.0,0.9034098386764527
1213,28.5,135.0,71000.0,9.0,0.8,434.0,13.3,71.0,0.5755702257156372
1214,11.6,93.0,70000.0,13.0,0.29,246.0,11.1,30.0,0.5362427830696106
1215,25.9,106.0,147000.0,11.0,0.15,83.0,36.9,88.0,0.5138019919395447
1216,11.3,125.0,211000.0,10.0,0.79,381.0,20.8,4.0,0.44092383980751043
1217,27.1,24.0,186000.0,9.0,0.01,248.0,17.3,3.0,0.691390335559845
1218,27.5,73.0,88000.0,8.0,0.49,21.0,1.1,30.0,0.5509330630302429
1219,5.7,71.0,289000.0,13.0,0.94,119.0,26.6,33.0,0.7089398503303528
1220,21.2,198.0,20000.0,10.0,0.68,422.0,33.5,38.0,0.5426729917526245
1221,7.7,96.0,103000.0,15.0,0.7,298.0,31.9,8.0,0.5146474242210388
1222,11.1,158.0,44000.0,17.0,0.25,313.0,19.7,9.0,0.46089377999305725
1223,21.6,132.0,31000.0,3.0,0.8,258.0,7.0,74.0,0.745661735534668
1224,15.5,112.0,30000.0,4.0,0.18,223.0,17.5,34.0,0.6961054801940918
1225,11.6,141.0,158000.0,2.0,0.85,318.0,48.5,54.0,0.9999802112579346
1226,16.3,3.0,186000.0,10.0,0.77,212.0,29.5,15.0,0.4641928672790527
1227,13.3,114.0,153000.0,6.0,0.51,411.0,15.8,9.0,0.45978611707687383
1228,22.2,63.0,88000.0,8.0,0.47,7.0,2.1,7.0,0.4763137102127076
1229,5.0,157.0,112000.0,12.0,0.93,292.0,14.7,11.0,0.5526289939880371
1230,28.7,169.0,81000.0,5.0,0.37,438.0,20.8,6.0,0.4550639688968659
1231,28.4,20.0,186000.0,14.0,0.06,219.0,26.1,3.0,0.5239475965499878
1232,11.5,112.0,211000.0,8.0,0.27,463.0,32.9,81.0,0.7986626625061036
1233,13.9,196.0,7000.0,14.0,0.08,262.0,17.1,48.0,0.5228073596954346
1234,19.5,102.0,287000.0,15.0,0.12,159.0,6.4,14.0,0.39627039432525635
1235,7.7,38.0,172000.0,9.0,0.34,307.0,40.7,39.0,0.7994988560676575
1236,24.1,149.0,158000.0,16.0,0.38,295.0,37.4,32.0,0.6808395385742188
1237,9.8,87.0,247000.0,9.0,0.39,86.0,7.8,52.0,0.6944899559020996
1238,17.7,7.0,4000.0,14.0,0.93,377.0,31.5,52.0,0.653727650642395
1239,8.3,43.0,275000.0,12.0,0.02,418.0,39.8,19.0,0.8641577959060669
1240,21.9,126.0,103000.0,11.0,0.53,319.0,26.0,23.0,0.46183604001998896
1241,23.8,141.0,282000.0,8.0,0.58,392.0,24.4,54.0,0.8051528930664061
1242,3.7,84.0,247000.0,16.0,0.69,92.0,34.3,19.0,0.6893114447593689
1243,17.7,84.0,103000.0,17.0,0.19,264.0,2.4,10.0,0.42589262127876276
1244,29.0,143.0,266000.0,7.0,0.94,418.0,33.4,25.0,0.932594060897827
1245,18.2,39.0,284000.0,17.0,0.2,31.0,36.4,60.0,0.46656739711761475
1246,28.8,142.0,242000.0,14.0,0.9,448.0,25.8,74.0,0.7189397811889648
1247,28.8,192.0,158000.0,3.0,0.62,339.0,14.9,6.0,0.49324727058410645
1248,4.4,197.0,133000.0,5.0,0.73,171.0,20.0,81.0,0.8492249250411987
1249,3.5,143.0,127000.0,16.0,0.06,284.0,12.2,4.0,0.7573680877685547
1250,5.9,56.0,14000.0,17.0,0.06,415.0,22.6,19.0,0.5808631777763367
1251,20.0,142.0,158000.0,18.0,0.35,312.0,35.1,16.0,0.5382308959960938
1252,3.0,36.0,75000.0,10.0,0.48,219.0,40.4,29.0,0.5881434679031372
1253,14.9,111.0,142000.0,12.0,0.58,305.0,23.8,90.0,0.6562552452087402
1254,10.5,152.0,154000.0,10.0,0.29,121.0,7.4,16.0,0.5413616299629211
1255,29.5,108.0,154000.0,16.0,0.19,71.0,10.2,15.0,0.38177967071533203
1256,22.4,114.0,80000.0,19.0,0.04,145.0,11.1,32.0,0.4320378303527832
1257,16.5,60.0,114000.0,4.0,0.65,113.0,9.1,15.0,0.6312208771705627
1258,20.8,82.0,151000.0,19.0,0.19,473.0,27.9,66.0,0.4745335578918457
1259,22.3,44.0,82000.0,19.0,0.25,375.0,18.8,91.0,0.5552524924278259
1260,21.0,171.0,103000.0,10.0,0.75,52.0,10.6,31.0,0.5226038098335266
1261,26.6,74.0,266000.0,11.0,0.45,478.0,45.4,59.0,0.4553388059139252
1262,6.0,196.0,104000.0,7.0,0.42,127.0,17.6,19.0,0.5771026015281677
1263,9.5,138.0,276000.0,7.0,0.07,246.0,30.1,7.0,0.7509734034538269
1264,27.5,130.0,192000.0,12.0,0.04,214.0,15.6,69.0,0.57192462682724
1265,13.9,39.0,127000.0,8.0,0.15,336.0,31.6,5.0,0.5060955882072449
1266,27.8,198.0,121000.0,6.0,0.95,243.0,40.5,5.0,0.41962656378746027
1267,18.4,160.0,51000.0,17.0,0.52,248.0,38.0,51.0,0.9323458075523376
1268,24.0,98.0,148000.0,15.0,0.41,199.0,32.9,89.0,0.4763413071632385
1269,15.0,73.0,13000.0,2.0,0.45,455.0,46.5,47.0,0.9309082627296448
1270,21.8,22.0,209000.0,12.0,0.06,72.0,32.2,94.0,0.5385310649871826
1271,19.6,145.0,149000.0,5.0,0.12,202.0,15.3,59.0,0.5087607502937317
1272,10.9,60.0,50000.0,17.0,0.96,345.0,4.8,6.0,0.6018180251121521
1273,14.1,156.0,158000.0,7.0,0.51,304.0,49.3,13.0,0.46396070718765253
1274,29.7,34.0,8000.0,12.0,0.62,202.0,22.3,17.0,0.4966340363025666
1275,14.4,86.0,180000.0,16.0,0.16,38.0,11.8,69.0,0.7446470260620117
1276,14.0,171.0,43000.0,18.0,0.67,86.0,29.2,62.0,0.5479575395584106
1277,26.6,138.0,255000.0,17.0,1.0,309.0,8.5,56.0,0.6136846542358398
1278,20.7,100.0,66000.0,18.0,0.94,434.0,15.8,17.0,0.5076282024383545
1279,17.8,20.0,8000.0,11.0,0.75,272.0,36.1,3.0,0.45612752437591547
1280,11.0,195.0,8000.0,4.0,0.8,485.0,12.7,42.0,0.5864359736442566
1281,11.8,127.0,146000.0,18.0,0.64,146.0,39.9,66.0,0.6322286128997803
1282,13.8,198.0,217000.0,5.0,0.41,352.0,18.0,65.0,0.867217481136322
1283,5.4,7.0,135000.0,20.0,0.43,434.0,17.6,23.0,0.5591883063316345
1284,21.5,133.0,256000.0,20.0,0.75,475.0,18.0,16.0,0.6845183968544006
1285,10.1,88.0,50000.0,7.0,0.26,307.0,40.0,33.0,0.5900413990020752
1286,8.5,7.0,35000.0,3.0,0.46,346.0,9.7,54.0,0.6991428136825562
1287,21.6,95.0,87000.0,2.0,0.99,447.0,44.9,69.0,0.9999964833259583
1288,26.7,200.0,256000.0,7.0,0.21,320.0,39.7,27.0,0.5258333683013916
1289,6.8,101.0,290000.0,16.0,0.64,374.0,20.1,17.0,0.6707245707511902
1290,29.3,45.0,273000.0,14.0,0.81,54.0,35.2,95.0,0.8360942006111145
1291,17.5,139.0,19000.0,10.0,0.02,440.0,27.9,20.0,0.5219495296478271
1292,14.1,117.0,266000.0,13.0,0.92,462.0,33.7,83.0,0.8056896328926086
1293,19.9,143.0,232000.0,5.0,0.86,22.0,13.1,5.0,0.42100572586059565
1294,12.5,30.0,57000.0,12.0,0.27,241.0,9.1,34.0,0.5345988273620605
1295,27.0,147.0,43000.0,14.0,0.25,384.0,14.3,82.0,0.8401183485984802
1296,19.1,147.0,203000.0,18.0,0.32,194.0,19.8,9.0,0.3704773783683777
1297,2.4,174.0,158000.0,20.0,0.18,384.0,21.8,20.0,0.6657776236534119
1298,28.6,132.0,15000.0,10.0,0.45,366.0,3.4,5.0,0.4503991901874543
1299,16.1,106.0,153000.0,3.0,0.67,388.0,27.0,14.0,0.5341240763664246
1300,7.5,150.0,198000.0,11.0,0.89,259.0,37.4,42.0,0.6683468222618103
1301,17.4,198.0,256000.0,11.0,0.26,290.0,23.9,13.0,0.42041999101638794
1302,23.3,184.0,208000.0,11.0,0.29,255.0,3.0,21.0,0.4718749225139618
1303,1.6,32.0,212000.0,16.0,0.36,280.0,21.5,13.0,0.6302186846733093
1304,23.8,7.0,270000.0,19.0,0.1,237.0,43.5,21.0,0.4499370753765106
1305,2.0,188.0,223000.0,9.0,0.45,174.0,19.8,7.0,0.6026782393455505
1306,10.1,164.0,298000.0,2.0,0.3,484.0,44.4,3.0,0.7684999108314514
1307,29.2,142.0,232000.0,6.0,0.77,27.0,8.7,7.0,0.4240359365940094
1308,14.0,168.0,44000.0,7.0,0.45,317.0,24.7,7.0,0.44510915875434875
1309,16.3,125.0,140000.0,19.0,0.77,322.0,27.3,17.0,0.7605185508728027
1310,11.6,171.0,28000.0,9.0,0.26,477.0,11.9,49.0,0.5294156074523926
1311,12.2,62.0,266000.0,20.0,0.42,490.0,45.9,96.0,0.86471289396286
1312,4.8,197.0,63000.0,6.0,0.28,13.0,3.8,65.0,0.6506853103637695
1313,27.1,64.0,299000.0,19.0,0.68,144.0,4.7,6.0,0.40856719017028814
1314,26.4,20.0,95000.0,19.0,0.69,353.0,36.6,5.0,0.40698355436325073
1315,22.6,12.0,8000.0,18.0,0.89,288.0,40.5,17.0,0.5625400543212891
1316,19.8,128.0,80000.0,17.0,0.27,143.0,16.4,3.0,0.41959071159362793
1317,14.9,80.0,18000.0,3.0,0.91,197.0,24.0,25.0,0.6142683029174805
1318,25.9,99.0,212000.0,18.0,0.81,364.0,34.9,2.0,0.3997488617897033
1319,28.5,192.0,208000.0,17.0,0.29,256.0,6.4,23.0,0.4086677432060241
1320,20.9,5.0,222000.0,7.0,0.74,374.0,13.4,30.0,0.5451149940490723
1321,7.6,165.0,101000.0,19.0,0.56,278.0,28.5,73.0,0.5848914980888367
1322,27.0,60.0,127000.0,6.0,0.69,325.0,18.6,49.0,0.6085987091064453
1323,25.0,64.0,299000.0,16.0,0.58,152.0,7.0,17.0,0.387234628200531
1324,21.8,66.0,191000.0,4.0,0.28,481.0,4.7,60.0,0.6302489638328552
1325,24.7,156.0,81000.0,2.0,0.27,404.0,36.2,3.0,0.5266173481941223
1326,26.0,118.0,103000.0,4.0,0.67,322.0,26.5,28.0,0.7387908101081848
1327,11.9,154.0,141000.0,6.0,0.69,81.0,22.7,24.0,0.586060106754303
1328,20.5,183.0,158000.0,19.0,0.76,335.0,41.5,7.0,0.40848109126091003
1329,16.5,170.0,264000.0,15.0,0.23,108.0,14.1,76.0,0.4712876677513122
1330,17.4,25.0,74000.0,5.0,0.79,385.0,36.3,58.0,0.6977587938308716
1331,14.6,130.0,282000.0,10.0,0.39,378.0,49.3,26.0,0.6139705777168274
1332,29.6,149.0,195000.0,7.0,0.67,283.0,2.3,45.0,0.6089377999305725
1333,22.9,50.0,12000.0,12.0,0.13,226.0,39.4,41.0,0.534146785736084
1334,23.9,181.0,28000.0,19.0,0.81,473.0,14.4,82.0,0.5908620357513428
1335,23.5,99.0,242000.0,16.0,0.77,482.0,17.0,85.0,0.6379427313804626
1336,16.2,120.0,22000.0,15.0,0.3,419.0,13.2,93.0,0.521964967250824
1337,24.9,110.0,212000.0,9.0,0.32,370.0,26.0,11.0,0.39946967363357544
1338,14.3,71.0,249000.0,18.0,0.14,199.0,26.5,2.0,0.4407508373260498
1339,23.7,122.0,107000.0,3.0,0.62,291.0,18.8,25.0,0.5017147660255432
1340,13.8,100.0,203000.0,5.0,0.03,131.0,9.5,25.0,0.6724492907524109
1341,21.4,17.0,164000.0,19.0,0.34,83.0,39.7,31.0,0.46853625774383545
1342,20.3,98.0,48000.0,15.0,0.06,242.0,45.4,70.0,0.4976276755332947
1343,16.8,100.0,287000.0,4.0,0.67,205.0,22.5,80.0,0.8107750415802003
1344,26.9,197.0,256000.0,13.0,0.76,313.0,49.5,9.0,0.4496493339538574
1345,1.8,16.0,270000.0,6.0,0.67,239.0,29.7,32.0,0.8464822769165038
1346,3.8,141.0,6000.0,17.0,0.52,329.0,48.5,65.0,0.8336607813835144
1347,6.6,161.0,283000.0,8.0,0.8,116.0,9.7,33.0,0.6591713428497314
1348,27.3,136.0,158000.0,10.0,0.83,337.0,31.0,18.0,0.7657354474067688
1349,6.7,166.0,264000.0,9.0,0.5,107.0,25.7,61.0,0.8389928936958313
1350,16.1,198.0,28000.0,15.0,0.39,491.0,7.5,68.0,0.5504398941993713
1351,21.0,111.0,56000.0,1.0,0.96,415.0,44.0,12.0,0.544746994972229
1352,20.4,44.0,299000.0,7.0,0.36,177.0,22.0,20.0,0.45661336183547974
1353,14.4,54.0,175000.0,14.0,0.98,358.0,32.6,59.0,0.6362899541854858
1354,25.4,48.0,50000.0,13.0,0.35,332.0,32.9,21.0,0.4706120491027832
1355,7.3,70.0,154000.0,6.0,0.41,112.0,37.4,33.0,0.8001540303230286
1356,28.2,156.0,143000.0,20.0,0.74,124.0,22.4,39.0,0.8376030325889587
1357,20.2,96.0,14000.0,2.0,0.18,232.0,7.5,33.0,0.6376929879188538
1358,29.5,60.0,297000.0,15.0,0.33,368.0,2.4,12.0,0.4042196571826935
1359,24.2,47.0,284000.0,5.0,0.04,47.0,39.0,62.0,0.5334188342094421
1360,13.9,36.0,8000.0,2.0,0.86,281.0,29.4,30.0,0.7513679265975951
1361,10.6,196.0,256000.0,17.0,0.52,300.0,40.1,37.0,0.7027825117111206
1362,24.4,56.0,213000.0,5.0,0.96,404.0,25.6,63.0,0.70845627784729
1363,21.9,74.0,127000.0,3.0,0.58,324.0,32.7,22.0,0.46986055374145513
1364,8.4,3.0,56000.0,17.0,0.1,116.0,22.7,81.0,0.6122905015945435
1365,18.8,104.0,158000.0,19.0,0.83,291.0,44.5,37.0,0.4881103634834289
1366,18.7,141.0,56000.0,5.0,0.63,182.0,23.8,61.0,0.5873661637306213
1367,9.3,157.0,209000.0,2.0,0.55,417.0,3.1,91.0,0.9604097604751586
1368,7.4,178.0,250000.0,19.0,0.66,109.0,25.2,22.0,0.6393254995346069
1369,2.8,90.0,185000.0,16.0,0.8,31.0,4.8,71.0,0.6713701486587524
1370,13.2,106.0,10000.0,14.0,0.63,461.0,1.5,88.0,0.8164587616920471
1371,11.2,170.0,145000.0,18.0,0.26,385.0,38.7,47.0,0.6665303111076355
1372,15.8,92.0,151000.0,1.0,0.58,496.0,16.1,39.0,0.7831113934516907
1373,6.7,112.0,276000.0,13.0,0.86,404.0,18.0,70.0,0.7346553802490234
1374,12.6,184.0,20000.0,8.0,0.9,395.0,28.4,32.0,0.502385675907135
1375,14.4,143.0,103000.0,11.0,0.12,44.0,48.1,5.0,0.4875258505344391
1376,15.8,136.0,99000.0,9.0,0.89,363.0,17.7,88.0,0.5746694207191467
1377,20.8,124.0,153000.0,6.0,0.6,463.0,37.3,15.0,0.6658222675323486
1378,2.5,24.0,163000.0,4.0,0.6,268.0,13.5,84.0,0.9688147306442261
1379,6.1,149.0,107000.0,17.0,0.21,175.0,23.9,86.0,0.6709285974502563
1380,19.1,35.0,272000.0,1.0,0.56,220.0,33.5,48.0,0.5694288015365601
1381,27.7,14.0,261000.0,20.0,0.58,14.0,13.1,40.0,0.5136892199516296
1382,7.4,119.0,86000.0,6.0,0.65,488.0,22.1,73.0,0.6452448964118958
1383,5.9,93.0,161000.0,12.0,0.72,383.0,21.3,81.0,0.7310816049575806
1384,15.0,136.0,232000.0,12.0,0.34,38.0,10.5,28.0,0.4645331799983978
1385,26.9,69.0,151000.0,14.0,0.45,472.0,1.4,26.0,0.5802273750305176
1386,29.4,4.0,9000.0,2.0,0.55,298.0,2.0,19.0,0.927601158618927
1387,4.7,176.0,91000.0,3.0,0.58,382.0,41.3,74.0,0.9711822867393494
1388,23.9,117.0,89000.0,16.0,0.98,404.0,39.0,84.0,0.6186985969543457
1389,5.9,34.0,127000.0,14.0,0.42,313.0,45.6,19.0,0.5650346875190735
1390,2.7,116.0,103000.0,6.0,0.2,252.0,38.7,8.0,0.7702342867851257
1391,28.2,76.0,72000.0,16.0,0.22,167.0,38.5,62.0,0.7139384746551514
1392,13.0,55.0,12000.0,9.0,0.55,206.0,37.2,54.0,0.516329824924469
1393,28.2,137.0,288000.0,20.0,0.39,310.0,24.2,93.0,0.85345858335495
1394,11.9,151.0,203000.0,14.0,0.68,177.0,45.2,22.0,0.5896399617195129
1395,3.1,48.0,3000.0,7.0,0.92,92.0,12.9,59.0,0.5693128108978271
1396,3.1,128.0,12000.0,9.0,0.55,223.0,13.4,89.0,0.562890887260437
1397,7.8,171.0,20000.0,14.0,0.61,307.0,38.9,68.0,0.5226606130599976
1398,26.0,182.0,208000.0,1.0,0.31,233.0,13.6,50.0,0.737511932849884
1399,12.1,200.0,104000.0,13.0,0.84,89.0,5.8,28.0,0.5245281457901001
1400,19.7,99.0,283000.0,10.0,0.18,119.0,17.7,28.0,0.5331857204437256
1401,20.1,50.0,256000.0,12.0,0.13,311.0,24.4,55.0,0.5850982666015625
1402,24.8,161.0,272000.0,9.0,0.06,13.0,34.8,39.0,0.5182269811630249
1403,23.8,34.0,165000.0,13.0,0.26,193.0,1.6,46.0,0.4381699860095978
1404,23.4,126.0,268000.0,15.0,0.38,258.0,38.6,13.0,0.45056167244911194
1405,10.6,48.0,223000.0,19.0,0.78,93.0,3.5,7.0,0.5356027483940125
1406,22.4,53.0,133000.0,20.0,0.66,377.0,21.0,59.0,0.9649861454963684
1407,1.3,187.0,44000.0,14.0,0.48,348.0,39.4,8.0,0.5431287288665771
1408,21.0,101.0,237000.0,8.0,0.09,307.0,41.7,82.0,0.6180333495140076
1409,20.3,37.0,14000.0,8.0,0.42,384.0,34.6,15.0,0.5699209570884705
1410,19.2,111.0,153000.0,19.0,0.62,403.0,34.0,10.0,0.4261227250099182
1411,22.8,158.0,107000.0,7.0,0.3,433.0,39.7,39.0,0.4777072072029114
1412,13.2,37.0,201000.0,2.0,0.86,122.0,49.0,89.0,0.9999998211860657
1413,29.1,143.0,256000.0,19.0,0.62,312.0,29.9,6.0,0.382946640253067
1414,7.2,106.0,212000.0,5.0,0.3,346.0,15.1,12.0,0.7194337844848633
1415,25.8,102.0,284000.0,20.0,0.11,149.0,10.3,16.0,0.3865474462509155
1416,24.8,43.0,148000.0,15.0,0.53,260.0,35.6,11.0,0.44908198714256287
1417,23.3,55.0,260000.0,17.0,0.73,197.0,35.1,22.0,0.45411476492881775
1418,11.5,154.0,26000.0,19.0,0.73,463.0,27.7,12.0,0.46146699786186224
1419,25.2,45.0,127000.0,4.0,0.62,328.0,48.9,47.0,0.9479721784591676
1420,25.0,179.0,5000.0,1.0,0.78,319.0,4.6,31.0,0.6942911744117737
1421,9.0,181.0,276000.0,20.0,0.38,248.0,20.2,20.0,0.6208614110946655
1422,8.2,189.0,107000.0,16.0,0.34,436.0,40.3,53.0,0.611707329750061
1423,26.2,153.0,204000.0,7.0,0.54,453.0,2.5,29.0,0.6620475649833679
1424,5.9,48.0,126000.0,15.0,0.29,359.0,32.2,46.0,0.635118842124939
1425,18.6,134.0,212000.0,12.0,0.35,385.0,40.3,10.0,0.4530524015426635
1426,29.5,43.0,8000.0,8.0,0.27,185.0,24.6,13.0,0.5243694186210632
1427,18.0,50.0,171000.0,5.0,0.19,186.0,31.2,55.0,0.5440523624420166
1428,11.7,47.0,95000.0,12.0,0.51,369.0,12.3,11.0,0.4996874928474426
1429,20.1,144.0,5000.0,9.0,0.51,496.0,24.4,21.0,0.47895270586013794
1430,18.8,96.0,153000.0,2.0,0.63,438.0,12.4,27.0,0.9510242342948914
1431,27.6,136.0,276000.0,18.0,0.41,216.0,17.2,21.0,0.6388915181159973
1432,19.0,62.0,241000.0,11.0,0.72,265.0,24.6,24.0,0.4713852405548095
1433,24.9,84.0,154000.0,14.0,0.84,51.0,16.4,30.0,0.7240666747093201
1434,10.3,137.0,154000.0,17.0,0.59,90.0,5.1,32.0,0.5370509028434753
1435,24.7,34.0,81000.0,18.0,0.03,445.0,37.8,34.0,0.5140165090560913
1436,3.3,161.0,73000.0,7.0,0.63,287.0,35.6,58.0,0.7185811996459961
1437,19.7,156.0,164000.0,10.0,0.6,388.0,23.1,2.0,0.42331790924072266
1438,27.9,82.0,148000.0,14.0,0.38,266.0,38.1,7.0,0.36909592151641846
1439,11.6,125.0,103000.0,18.0,0.55,46.0,2.1,57.0,0.5794370174407959
1440,4.9,101.0,51000.0,20.0,0.22,255.0,3.4,14.0,0.5450599193572998
1441,3.1,112.0,4000.0,15.0,0.22,72.0,24.9,34.0,0.5169193744659424
1442,8.7,184.0,81000.0,8.0,0.02,380.0,5.6,36.0,0.7190418243408203
1443,8.6,61.0,124000.0,14.0,0.9,10.0,43.4,64.0,0.7810035943984984
1444,25.8,2.0,185000.0,8.0,0.02,183.0,48.5,49.0,0.5771169662475586
1445,27.6,152.0,16000.0,9.0,0.34,440.0,18.2,11.0,0.4669461846351623
1446,12.2,97.0,103000.0,7.0,0.1,272.0,40.4,11.0,0.6300482749938965
1447,3.8,39.0,123000.0,5.0,0.29,35.0,6.6,48.0,0.7752007246017455
1448,14.4,105.0,212000.0,19.0,0.83,380.0,14.6,5.0,0.5155889987945557
1449,2.9,67.0,176000.0,7.0,0.91,105.0,12.2,64.0,0.696382462978363
1450,21.4,7.0,187000.0,4.0,0.64,99.0,47.3,75.0,0.9860038757324219
1451,24.2,98.0,142000.0,4.0,0.05,314.0,40.9,82.0,0.544137179851532
1452,17.2,16.0,100000.0,19.0,0.52,443.0,7.5,54.0,0.5662274360656738
1453,15.1,121.0,80000.0,18.0,0.97,155.0,2.0,26.0,0.588642418384552
1454,7.6,24.0,95000.0,17.0,0.05,327.0,40.5,12.0,0.6904726028442383
1455,8.1,130.0,154000.0,16.0,0.15,125.0,36.2,30.0,0.5584417581558228
1456,27.1,123.0,274000.0,13.0,0.17,370.0,1.9,63.0,0.4894168972969055
1457,29.8,105.0,230000.0,13.0,0.86,497.0,5.0,37.0,0.6309306621551514
1458,16.5,44.0,281000.0,18.0,0.85,190.0,11.0,8.0,0.424842894077301
1459,15.0,128.0,156000.0,8.0,0.86,96.0,45.1,54.0,0.6659049987792969
1460,9.3,180.0,247000.0,16.0,0.22,198.0,44.1,36.0,0.5993214845657349
